date_time,currency_symbol,source_chain_name,destination_chain_name,amount,entity_identifier,bridge
2024-07-06 02:17:26+00:00,BNB,Solana,BNB Chain,78.49522731681222,0x33ef5c12d41c2b3372454a972add643a6f47aed3310ca88db767b03f8c157f4a,
2024-07-06 02:19:53+00:00,WETH,Linea,Solana,9.711453503440278,0xd9bf120cf2cdbd2721f3786e17c2b27edb1f42835a46fdff9beb536b8a916b4a,
2024-07-06 02:20:35+00:00,WETH,Linea,Polygon,298.5383800627199,0xff875b6eb8ee6f7a6ee559175d3d01691ce8663fb63878d3fa7850815e852e7b,
2024-07-06 02:22:41+00:00,WETH,Linea,Solana,298.5383800627199,0xac9ab581291a6528c94c56a981fc3e170fb7a5120d91500b63159ed79099c315,
2024-07-06 02:33:51+00:00,WETH,Linea,Polygon,101.92100295341258,0xf676d95276617b40964c2c4b2b279226102545b8bbb8402b987d78f1806cf3f8,
2024-07-06 02:38:15+00:00,BNB,Linea,Optimism,45.945756315956,0x1c49b3ec62d394fcd5162dff1bf40f23746e6cf4614d67bf66e3cfcf853b1e62,
2024-07-06 02:46:43+00:00,BNB,Base,Solana,132.39984721941588,0xe46dfe62f53ef89a15596fe21072269affe60c70010c566d41be275e7789c167,
2024-07-06 02:50:09+00:00,BNB,Base,Optimism,57.7343057817712,0x02efb16fa97d4ef744c3ee6fb88310c632816d7e8c686abeef3514c2f7f9f2ba,
2024-07-06 02:50:10+00:00,BNB,Arbitrum,BNB Chain,188.37004333107635,0xf6c5fcdb3a8effc18dae02783c02c9898bb1052fbd9a62274d9044dd45bb2aeb,
2024-07-06 03:07:37+00:00,BNB,Linea,Arbitrum,7.343454326133883,0x19d0e09d713a9a7441b1a45cc14a7768c6d4985eb4d4d70a191c44a4143519b3,
2024-07-06 03:09:30+00:00,BNB,Solana,Optimism,497.9936770175936,0x72075f883a0b7151e4f1b56548419e61599468f6f9689082383d606f13b26b42,
2024-07-06 03:31:27+00:00,BNB,Arbitrum,Base,114.9107843823675,0x45a437e4b1a2fb1958400d3b92ca28e5708bec979c89faaf22b53688d196d076,
2024-07-06 03:37:15+00:00,BNB,Optimism,Base,36.37366667412044,0x126afe8917d03fbb0e56b0d5ec1c59346e696fbe9ad0505da7314de6abd45a5e,
2024-07-06 04:00:23+00:00,BNB,Ethereum,BNB Chain,5.874351019486936,0xe029a4a8f23c9fee80852648018c0f5856d24109db68d9f2e69297ca3be68df8,
2024-07-06 04:12:05+00:00,BNB,Linea,Arbitrum,5.86490702519005,0xd3aae731fdc7f0c4392afab393495deb831781b113684251629899e786f1d56e,
2024-07-06 04:19:09+00:00,BNB,Solana,Optimism,9.885423027043627,0x55ca332621c68da261920cf69bd1dd9890815f8dc3e051f1d476deb7bee3cca2,
2024-07-06 04:19:19+00:00,BNB,Solana,Base,9.89382061137485,0xda50cd877f3c5b78a507c56e8832ba84aa86ae63441cefb9af3d85f458e4ad18,
2024-07-06 04:20:26+00:00,BNB,Arbitrum,BNB Chain,20.61341670977517,0x4fd0a453f4563259fde9d2d71e120464814cfd87289ccb27d5fb060a177a710a,
2024-07-06 04:22:48+00:00,BNB,Solana,Arbitrum,9.331081828909976,0x7cac157517a43bc30cb8653e5f0c37f45b2502b2b5818a3ef4aec6ac39713d64,
2024-07-06 04:22:57+00:00,BNB,Solana,Base,9.331081768906666,0xac1b18dd5c88b4d5914dc118745f2be35bffa2598f1326a4bf5189426169a656,
2024-07-06 04:23:09+00:00,BNB,Solana,Arbitrum,9.887920477142725,0x216260942ff47f80d5206eab96b7020a416a31c42b4fdba467b7f2669f91317b,
2024-07-06 04:23:19+00:00,BNB,Solana,BNB Chain,9.844945042261218,0x90ca6ab53d6704611064cf005524a1932936d3d3dec2e8abda8c27f20663cd2c,
2024-07-06 04:23:34+00:00,BNB,Solana,Optimism,9.844945042261218,0x1f9c1dc13e3bd82379645009f4261f38304e16df40fa3ec0bad91fc37a07ee10,
2024-07-06 04:23:50+00:00,BNB,Solana,BNB Chain,9.844945042261218,0xc0e5902a688cbdb9c3b468e69ca233a6d430d2fb577c2bb789152e85cb0c3ad0,
2024-07-06 04:23:58+00:00,BNB,Solana,BNB Chain,9.844945042261218,0x2efb1e3e9f6aad5951c22cdeaa1c155c24d3c5c346644096afd21ffc31b99e9b,
2024-07-06 04:24:11+00:00,BNB,Solana,Optimism,9.906952010413567,0x48d44610a8530e15fd8bb1dbee219614ef2e2d18d724a801635ce1c5985cd547,
2024-07-06 04:24:21+00:00,BNB,Solana,BNB Chain,9.844945042261218,0xf0ef7144a655e6c4dc98f7e91c62c147c7747e11195d84275744003b383f3ed8,
2024-07-06 04:24:30+00:00,BNB,Solana,BNB Chain,9.844944793829155,0x9db6f585af0c225c31494abad4bac72e6f913c160e51b3d58cbbab02a44c39db,
2024-07-06 04:24:43+00:00,BNB,Solana,Ethereum,9.84494528105716,0x9e7c35bd83fb312e0c7dd7f3e5b274552f425178321d8d46019598359508f6af,
2024-07-06 04:24:59+00:00,BNB,Solana,Optimism,9.84494486128029,0x67e676b6e401dcbc56a76b515b1f7db5612c87472ffcb42b561a8b42e0323483,
2024-07-06 04:25:08+00:00,BNB,Solana,Base,9.844944617392809,0xe7390648b507b4b611ec030b999d0a2ac98b2705dc5819c8ae15ecbd002649a4,
2024-07-06 04:25:17+00:00,BNB,Solana,BNB Chain,9.844945042261218,0xc14ae4fcfd872317861453b66820bc8e3de77a3437dd813927a409d1f57531c5,
2024-07-06 04:25:27+00:00,BNB,Solana,Ethereum,9.844945406946476,0x3fb79d08532e5b8d1ec2bd561c492e0b7826a4fece08a64052d293fee5a9a00c,
2024-07-06 04:25:39+00:00,BNB,Solana,Ethereum,9.87658053114558,0x27608e40eb27c477208ce97d4bf8d9c77d1ea3cfb6237639e94a28a8e8ed23c8,
2024-07-06 04:25:51+00:00,BNB,Solana,BNB Chain,9.876580946506992,0xfa0351fcb30d39fd1897557ecb97110944b009189c52d654624d2795f4c0ed17,
2024-07-06 04:26:05+00:00,BNB,Solana,BNB Chain,9.844945042261218,0xabc7bf2fc29ce3e6138d9d0223e9bd5bfd557ed88126b98c56d401d8657ea5a5,
2024-07-06 04:26:15+00:00,BNB,Solana,Ethereum,9.90651253354127,0x5c5a71c2a11bd20695d2760031119683a5329e9dd8c542fad3d8cad84f048566,
2024-07-06 04:26:26+00:00,BNB,Solana,Optimism,9.859598928888389,0x9e5ab084284d5080c139097c66692fa7ee5eb3504ee3ab8f99af2902ae0025ba,
2024-07-06 04:26:40+00:00,BNB,Solana,Base,9.859598703462384,0xd01094a6a8810790a522524cad94decbf41aee96af7c747cfefb7e5ddd923374,
2024-07-06 04:26:48+00:00,BNB,Solana,BNB Chain,9.859598928888389,0xd31abffc59f11849c9784c47323e058d0a2adee60cdfd34528309fce5d328384,
2024-07-06 04:26:59+00:00,BNB,Solana,BNB Chain,9.859598703462384,0x32b90e16571d034176392ea8304baf89ca09fa1116751b44ec82e4fcafc29db0,
2024-07-06 04:27:10+00:00,BNB,Solana,Base,9.858607914823772,0xda196cb38f9273173345cf8437935fb9de8bc78f11689677d81f2959412df067,
2024-07-06 04:27:23+00:00,BNB,Solana,Base,9.858607689420426,0x747fd247c68b61d5e11409ddeb66b25a05cbbb38a84df345403fe6b5e6b9c50b,
2024-07-06 04:27:35+00:00,BNB,Solana,Optimism,9.858607689420426,0xa045ccaac9d559ec55e8d199d63e2888401de21099c0762adf5d28aec043a6be,
2024-07-06 04:27:46+00:00,BNB,Solana,Base,9.911007750090654,0x3e4ea9e2c3c14b2b0f6d51f8c411fdc77bef417269721f0e06854622e9e599d6,
2024-07-06 04:28:49+00:00,BNB,Solana,BNB Chain,9.907463513053058,0xc5add7688701a6d10bcbc4509f7a59bf66e8fb55d54b164e52e17ec7186f6b0f,
2024-07-06 04:29:00+00:00,BNB,Solana,Base,9.907463471883506,0x37eb710a78b708f86604b5d02fe64a288fefbd20982b000b49563330713dcd36,
2024-07-06 04:29:10+00:00,BNB,Solana,Arbitrum,9.850575703289785,0xf7c2f0a9c060350e6779737d2ee83f322abce5764885c45089bbe7eb8b0223cd,
2024-07-06 04:29:23+00:00,BNB,Solana,Optimism,9.850575703289785,0x3f40bcc6cd7d93e892acc7fa6a9b6b9394284b73b4d0ae25ec7edc163eba5b6c,
2024-07-06 04:29:33+00:00,BNB,Solana,Base,9.850575478070084,0xa658eca6cfce766414ef370aa5ddec758be71b4555d268e0e648dece56cb844f,
2024-07-06 04:29:46+00:00,BNB,Solana,BNB Chain,9.850575703289785,0x3184bf75ee380e46e2a2686a2fbfaed7b1bbc70a9125dd0d95db09442e15a2c6,
2024-07-06 04:30:01+00:00,BNB,Solana,Arbitrum,9.850575478070084,0x05034c2634432961e953484fda739275c3dbcf98c2415048edac39ff6af69059,
2024-07-06 04:30:11+00:00,BNB,Solana,Optimism,9.896597059096436,0x8352a372ce18982efb8097e7fecfb5459710b1f04729b735dcf6ac2388e2571b,
2024-07-06 04:30:22+00:00,BNB,Solana,BNB Chain,9.850575478070084,0x2cc34f5bae54620bbd019da59f9724cb306cdad4f34784a7e51468c83c9ed1ee,
2024-07-06 04:30:32+00:00,BNB,Solana,Arbitrum,9.895484047873634,0x967972c38badcb483d02e4834c18dde76299b9da27e974a34cb7dede384be7cf,
2024-07-06 04:30:43+00:00,BNB,Solana,Base,9.894928066767006,0x8ce8c8f3716080b9a0aee12df23d7fbd50c98af471ebe4c883a91dbf70cbcdb0,
2024-07-06 04:30:56+00:00,BNB,Solana,Optimism,24.73500171433756,0x3d2e39ed4a79af5c51602641a89db034a534732ea6a11e029a1fe9cdb968728e,
2024-07-06 04:31:09+00:00,BNB,Solana,Optimism,9.89636263200175,0x52423fd92a25166b018bcd9173da6c60047c6f4320c202d282e8da11008c73d3,
2024-07-06 04:31:22+00:00,BNB,Solana,BNB Chain,29.68599342255232,0xa8ba2de4ecc6327512a68c4baefdb2e642c6e2c30676746f458db242f81a7541,
2024-07-06 04:32:00+00:00,BNB,Solana,Base,8.868688947151515,0xd75e106f801a1848bae3b52a18971f64e1d88c7ab2ee8c39133dd33acf408840,
2024-07-06 04:36:00+00:00,BNB,Solana,Optimism,9.88828325385896,0x05a57dfd6f672e67c44e5476f7d8faaf97669873ba1ead9bdd3e0ccd759dde4b,
2024-07-06 04:36:13+00:00,BNB,Solana,BNB Chain,9.837640909407623,0xa5bf0bad55dc60217ac1e9981f0c76578737a2714ae377ebe30abb255384d9e0,
2024-07-06 04:36:23+00:00,BNB,Solana,Ethereum,9.78906157545809,0x22aadffced20768c6289a97a2f5bce911945bd086057abf6fd219efc516dc48f,
2024-07-06 04:36:41+00:00,BNB,Solana,Arbitrum,9.80032568793428,0x0c5a866b995ccc6ca156ddf37e53be4f5c71b4f4490f71cbaf79a57925da50b3,
2024-07-06 04:36:52+00:00,BNB,Solana,Base,9.800325463863487,0x5b043eeb56867d4ba72a97e1bf6a82cf71693ea5a5cb3e77b7c22e6ab934f22d,
2024-07-06 04:37:10+00:00,BNB,Solana,BNB Chain,9.792381937651642,0x1087575d47c18b821331e4b60aad55b4af97d6baed224ae31bc0f17003d88e49,
2024-07-06 04:37:21+00:00,BNB,Solana,Base,9.792381937651642,0x9bd0106126db7f4293fce4429e621eb28697936e6c657e59a51715cf07a4433c,
2024-07-06 04:37:30+00:00,BNB,Solana,Base,9.79238216154082,0x8454c4a1d40d73c3dd5563eecef2117d0b4b43366f89fd02cab77a39275b5d60,
2024-07-06 04:37:48+00:00,BNB,Solana,Arbitrum,9.792381937651642,0x95ca77a7c071cc8ce68e2ab7cc3aa3a4defd653377c9b4f51b9e02fc1377f618,
2024-07-06 04:37:57+00:00,BNB,Solana,Base,9.79238216154082,0x1c997a6e892b7a76ea909ce92b621f5262c0bace305487a447048d249a5b12a9,
2024-07-06 04:38:20+00:00,BNB,Solana,Base,9.79238216154082,0x88420884f0649a68b5a0f0bd6d138f5cbb9c98829881ba99c99fa1f7c801c974,
2024-07-06 04:38:36+00:00,BNB,Solana,BNB Chain,9.792381937651642,0x7940613ec231bf3b1667a69274de0568f3f81cceb10ca63991d06ab97c86dda4,
2024-07-06 04:38:46+00:00,BNB,Solana,Base,9.79238216154082,0x18bc82b5275019549d81a7bb15f19e258771a828680dc978965340f9a2a03cdd,
2024-07-06 04:39:04+00:00,BNB,Solana,Arbitrum,9.79238216154082,0xab81ad31753ec5cfebb5f78fc1f7f011c4d2f231178fc28d27c6f3ed313f94ee,
2024-07-06 04:39:21+00:00,BNB,Solana,BNB Chain,9.92184304563017,0x801489ba3a25c1d4413eef0e7332fb82f910d2f6ebbdfb968f81d27ac6479dde,
2024-07-06 04:39:32+00:00,BNB,Solana,Arbitrum,9.890453827541998,0xc5cffbc7eb1676d96c801e888963776773fc66818b0b8222390fa812d8f33e14,
2024-07-06 04:39:44+00:00,BNB,Solana,Optimism,9.87082448467626,0x279f3134c628b49e38ea62e3b6a9416b24f25810c7b1242ba86cc5b973e836a1,
2024-07-06 04:47:25+00:00,WETH,Optimism,Ethereum,448.0765235896319,0x6b1c14d4885e90ffd022b5b44abc4cfb56a004ed63321885635bbd7b14dcb2f6,
2024-07-06 04:59:28+00:00,BNB,Solana,Ethereum,99.32111987930732,0x9b28399bcafdb5d6e8bc7648ec2b0f3a505656b340c49f87b7ea87bc80236315,
2024-07-06 04:59:37+00:00,BNB,Solana,BNB Chain,99.08087719233072,0x8974316d4e208a183d232ec9652efe5157dc2707ba8476972936e6f8447e7960,
2024-07-06 04:59:48+00:00,BNB,Solana,Arbitrum,198.7779497681001,0xc21401ac2efeb3dae26d5adaafd83570414d3dabf4ceeac9e1880bd718c0004b,
2024-07-06 05:00:01+00:00,BNB,Solana,BNB Chain,247.7021916164775,0x180b7122a29b92b28bf77247b74383d5fb726d6a3f0943b035dbdefcf4659004,
2024-07-06 05:00:14+00:00,BNB,Solana,Base,99.3767321231894,0x072b47c9e9b12d97987ed71db0e912d2566c8b6d1cde30ec031b699b5dd624a5,
2024-07-06 05:00:35+00:00,BNB,Solana,BNB Chain,99.37610649085588,0x594bf63bde65bf162d136b3211f930856ff7c8a74cde1a651de911d5083e3403,
2024-07-06 05:00:50+00:00,BNB,Solana,BNB Chain,99.3297913494162,0x0884ae12390ca5f2ec3f433d97f87c82d8de191b954be275f95ece09de595450,
2024-07-06 05:13:36+00:00,BNB,Arbitrum,Optimism,20.60097058865498,0x883fb00befd586df5c9a2acc840ca03c4817cd3323c635b79ab0690455d0882f,
2024-07-06 05:15:07+00:00,WETH,Linea,Polygon,102.66436351976876,0xf067db2602af24290e9cdd20fda28fa1ad75a9c56ff832042e294babefdd2787,
2024-07-06 05:26:19+00:00,BNB,Arbitrum,Polygon,20.5774588846152,0x011dacd1abb221e1aaededbd69106d41265f7ac309801d12ab618c9110d07a74,
2024-07-06 05:32:39+00:00,BNB,Base,Polygon,29.353054006007884,0x03fa7c7e4cc09b1e502734bf0c20be1cc2966e3f44c1cb78ba19a04ea7f145f8,
2024-07-06 05:37:58+00:00,BNB,Arbitrum,Polygon,29.364873234518456,0xf95e0bdae77388ee19768c994f42aaa920bd4be6b08391836103b5bf6570cd52,
2024-07-06 05:56:35+00:00,WETH,Base,Polygon,95.51199176836592,0xc575d3f22f5148d439667cc58dcae34909c999a5ba2f5fce56d5bd665e2cc5dc,
2024-07-06 05:56:43+00:00,BNB,Base,BNB Chain,23.383102574719853,0x2b7081d80c1da024fcf19e93890963bcb6458dd356f674e3401817e61b971026,
2024-07-06 06:06:13+00:00,BNB,Solana,Optimism,877.973979803275,0x2979b39c30ad633212300fd37973f66ab5dc40be1d66bb2b524988b43ca86ec8,
2024-07-06 06:09:37+00:00,BNB,Base,BNB Chain,105.79639400201852,0x65debf69393592ecb797378853a819357f054034adc849eb048814ab3112cef0,
2024-07-06 06:13:11+00:00,WETH,Base,Solana,1296.4347415860016,0xb7abdc1600e0009f017c7b4a3aa0d0e05b3f9b78c12bfae5b71d9f62092b8fae,
2024-07-06 06:20:45+00:00,BNB,Base,Ethereum,1.1273346873907937,0x6f6931601917bd3b9403a51bbc8ce7863db3a44030e16ccff8ef86c254635db9,
2024-07-06 06:24:21+00:00,BNB,Linea,Base,38.14235579064972,0x056eaaeb14e102d4a17138b9e997ccf6c06c9dc1ae7af13ecb19369a3f601de2,
2024-07-06 06:30:55+00:00,BNB,Solana,Base,5.912187221795694,0x1e36e3ba7d8116709940407f33e5655dfcdd42d95b1268923cae25eaa68bcc90,
2024-07-06 07:01:35+00:00,BNB,Base,Optimism,665.0237075541822,0x3c697825c574ed2074e0e4ec84ec4f6aaa38845a598c986b0c041ae8f5decea8,
2024-07-06 07:01:49+00:00,WETH,Optimism,Solana,231.5062038546432,0x3ff8bcc414aac94f50bf5061a983d22ae8a4656cd673edf215f2f053dbf758ff,
2024-07-06 07:12:47+00:00,BNB,Arbitrum,Base,8.777131923276228,0xe7134cd761fa1b49902452c3dd35d1966bdb6386192af8040bff9439eb637eb3,
2024-07-06 07:12:55+00:00,BNB,Optimism,BNB Chain,9.394177228152472,0x044e50334f9752b3d922392e9ed8b53f873ed32089da6d3f18bb786a831e2cb6,
2024-07-06 07:21:37+00:00,BNB,Base,BNB Chain,1.7263590958106845,0x8a9182caef8e82b6c1e0b487a6db2e8cc18480d664e951e25f38663a6c1c82a9,
2024-07-06 07:47:11+00:00,BNB,Arbitrum,Solana,135.37092249258924,0x8f024813bbe1b16ff7355a2e5d7f10d9466beabaac12bbc8f519d26a572fae0f,
2024-07-06 08:00:13+00:00,BNB,Polygon,Ethereum,161.13672206898568,0xfc5900160d37590bcab7cd76ee0e51572b9bf0319ed8e8cf50d8461b24e320a3,
2024-07-06 08:00:45+00:00,WETH,Linea,Solana,5.9707676012544,0x7f780611d331e4a42172fe95741756f6d622b6b81f3a514c5831d9ec17b18868,
2024-07-06 08:04:47+00:00,BNB,Ethereum,Arbitrum,705.4459108301819,0xf9f89e55d22e852b2730d3a42bc0923efca0c44311debcdbb74100966667c47f,
2024-07-06 08:06:09+00:00,BNB,Base,Optimism,32.73899133933096,0x9c127e126048b61f815e51bc22f3b0a62dc9467e40394420f3a5805fa53fa05b,
2024-07-06 08:20:37+00:00,BNB,Base,Arbitrum,2.0548707223870166,0x26199c5aca4342433cedaeafd2b685cd34b452c9d8cc4265e76ad2307f36034a,
2024-07-06 08:24:53+00:00,BNB,Base,Optimism,58.2398629320296,0xe1367edbb7bdce7f30f8a6fd23a1cd499d8495bc1202daad2ea643a0024749e1,
2024-07-06 08:30:17+00:00,BNB,Base,Solana,45.57473636354361,0x26d3525e76625a375aab28b90383502ad9585654759f8c4464466fd0127ced36,
2024-07-06 08:33:22+00:00,BNB,Arbitrum,BNB Chain,4.926126507000001,0x9496b5204b31320d572163fba9f0e2e006a93579e7cda55e1157320a8549d2cd,
2024-07-06 08:48:23+00:00,WETH,Optimism,Ethereum,164.71890442519657,0xb85c611cf7e7962a9b3376b55314efa6c6ca01680b80fccfc5b27a65b966f354,
2024-07-06 08:49:01+00:00,BNB,Optimism,BNB Chain,2347.3555158608174,0xd0dd8d86dcec014b396bbcd39f366ccbd715e347e478c181c24b13295ab99204,
2024-07-06 09:00:33+00:00,BNB,Base,Solana,14.691824484748562,0x591850f74b3a7ecf9cbec3a228622580e2d619efe4bdd009269883f9839e7316,
2024-07-06 09:05:33+00:00,BNB,Base,Polygon,29.353448633100385,0x252e3ced94101545dd655dcc3ac6dbd8a45ecd3bef0cdcfb37127d1b7e5241f3,
2024-07-06 09:09:02+00:00,WETH,BNB Chain,Solana,611.2958652492151,0xf6c3502282e695053405f38f8245ef1fe1991fb487fe3dfa2b285508043575c2,
2024-07-06 09:14:55+00:00,BNB,Base,BNB Chain,547.4782766640683,0x90dedb1c075be8d4d09ad1a802f963f41c16bdf50a738da75907896b2af48488,
2024-07-06 09:15:44+00:00,WETH,Arbitrum,Ethereum,72.77360178460961,0xf92d6367b8279bbb4b87aff15edb644cd632726d1175fdc93bd264e0cf4af01d,
2024-07-06 09:16:47+00:00,BNB,Optimism,Solana,29.675999146135577,0x22c07b3e4437512b71e7c360fcc2b41e6432900056d17af7bb3d12a0908f6d4a,
2024-07-06 09:37:23+00:00,BNB,Optimism,Ethereum,205.11063538920928,0x89a23bb3a5c54507ff3039d3b9eb482f8ad366380418c72e574d0fd244843a53,
2024-07-06 09:42:17+00:00,BNB,Arbitrum,Optimism,0.5855668742905662,0x9cf370d7f9d4084bec384d1315b95ef9420c755886b0e0c81b0826a7d551e9eb,
2024-07-06 09:53:14+00:00,BNB,Arbitrum,Base,12.666656178064011,0x1f242e5908bd8adf7f9e267861e5901d0ccc64bd7c79190512c50c68c39fdc4e,
2024-07-06 10:14:10+00:00,BNB,Solana,Base,161.73265273952603,0x40683fee084d90f2cc981ec38c0206f70829b57d8240f93ef4d364006c7928f1,
2024-07-06 10:14:51+00:00,BNB,Base,Polygon,8.757261802260885,0x7d2cb807413ccb0ce3bb084b4cb07f1ed037262a76b273681ea03ae4aa7b1d71,
2024-07-06 10:17:52+00:00,BNB,Arbitrum,Base,13.810442277488608,0xfb384da75268b432661ad18ce853855ccb3aed88c59068269fb06ddcbdc31857,
2024-07-06 10:25:45+00:00,WETH,Base,Polygon,52.33533795526901,0x07b816cc0ce0a1fb143c2623fc7382b68119ee971e753ffd77f2bedac4af8a46,
2024-07-06 10:31:47+00:00,BNB,Base,BNB Chain,2.924371588326604,0x798a00169a667ec55e7fa7d50fd96630f4c292fc0233de44897c5fae514b9f05,
2024-07-06 10:31:49+00:00,BNB,Base,Ethereum,0.2929097645901933,0xbf9770ef70394674b3e951d404d0b4ee1ec4cab6295cc375784e8acb68c146ff,
2024-07-06 10:32:01+00:00,WETH,Arbitrum,Ethereum,2.98717682393088,0x72eac68a75d7f14093df4e77394520c3087aad98eb87b6302dea3ed8545a9c90,
2024-07-06 10:43:25+00:00,BNB,Optimism,Solana,7.886923079768271,0x58e6aec34eeba579199bb45806d1a5a48ebc70ed4807aaf401beb61477ae0242,
2024-07-06 10:44:15+00:00,BNB,Base,BNB Chain,17.257473209953144,0x8830cea34cc60912ff397a95447bf1735f5dba53ad9192bd59000507b18eaff7,
2024-07-06 10:51:11+00:00,BNB,Ethereum,Optimism,145.68904103627105,0x6aca494bc854b64a1a495cf367f91950cdecf5bfbeb2eb421a50ab4d94637312,
2024-07-06 11:16:16+00:00,BNB,Arbitrum,BNB Chain,178.91890824278087,0xbd7ada5fb84dcdac3d8fb2117f7320751add0ff44d9b62b9fbf1b3ce323b875a,
2024-07-06 11:37:25+00:00,BNB,Optimism,Base,142.2123166700854,0xa05d869c1ae562ad651786c01363a7cbe668a4d545ae259151cdcee4326edd77,
2024-07-06 12:13:25+00:00,BNB,Optimism,Polygon,34.67277121715048,0x5cef4a1fabf904a672838cfed740416d53c39b3e781532537c1b5a6b5f0dd4d7,
2024-07-06 12:23:19+00:00,BNB,Arbitrum,BNB Chain,2.9053339036886245,0x93b77f77e43cbe1cf1dd1aa8334e28e041dee0a841ff0efac0ae9297aed7c321,
2024-07-06 12:24:53+00:00,WETH,Optimism,Ethereum,5.97435364786176,0xe96a5a8eb3c16e7dbe461fb58296ddf1d17b3eda2450833f9d02a52b08c21595,
2024-07-06 12:34:21+00:00,BNB,Optimism,Ethereum,9.692686516190909,0xf077b6212e1fee4b838e983c51fb37ccde3a38b7f6b5a89fc939534d9ec27bb1,
2024-07-06 12:38:43+00:00,BNB,Base,Solana,314.3165156273768,0xb82db400098655dc1a0d005e0561f9b0eefedbaa3105aa7be370a9daa848c943,
2024-07-06 12:44:07+00:00,BNB,Optimism,Base,34.84986388782487,0xd507fd0f436cad27c0a651f16cb4a8c308c62cd76ea2fe181d535bea8391859d,
2024-07-06 12:47:17+00:00,BNB,Optimism,BNB Chain,97.47070312342032,0x11bcdc1f96b35974a04931f6c99564e2b151c09e16f0adc0ff167d5b36be407f,
2024-07-06 12:49:31+00:00,BNB,Base,Ethereum,7.276155962606864,0x9ae8c25f32cf7abab555450f005f452778ea83abd82e5c94aa5110fcab41ad81,
2024-07-06 13:06:15+00:00,BNB,Base,Ethereum,2.909431282015576,0xd630f5c5344172f907f28fdfb8be8c9d8ceb9f8a610357bcd3a829aa070300eb,
2024-07-06 13:10:39+00:00,WETH,Arbitrum,Solana,65.71789012647935,0xcb80032194520986a2255bfd989c354e791dabcd6eb7559a1fca566850a6a929,
2024-07-06 13:12:09+00:00,WETH,Linea,Solana,101.5030492213248,0x74d85578a8d3b934b79e45c88dcd8b7f5c900b087f7e09a60003e5d412a9aecf,
2024-07-06 13:18:53+00:00,WETH,Linea,Polygon,2657.711060054158,0x7f50f71a257a9c17e9b5eeb453d7ff95ca880502061fdd231ce20620a00dab2d,
2024-07-06 13:23:38+00:00,WETH,Arbitrum,Ethereum,29.8717682393088,0x8533ae7aafa2b3461b76d723828e76753fbd945c9c25d51e6204fd5d09d6a0d7,
2024-07-06 13:28:19+00:00,BNB,Base,Optimism,1001.3003407786816,0x61d1e34d80ea140cde88569753e5972e98f3372f681b04058c713abbe0258498,
2024-07-06 13:28:19+00:00,BNB,Base,BNB Chain,4.856314531801714,0x2bb7f8d5db4bb53cc792c5fbb20db31e6bbf4f99199bdde28f2ef4b1b1c7fb7c,
2024-07-06 13:28:29+00:00,WETH,Arbitrum,Ethereum,29.8717682393088,0x7aa2d6b62d3cfb13cb6798375eddb09a6dfba63c7a207d0c016dbb9ec8956de3,
2024-07-06 13:28:45+00:00,BNB,Solana,BNB Chain,141.41486159300734,0x07505d7decdf859ab74eae6dce6e1a32928064ff35c155b8af1edea5cb50ef45,
2024-07-06 13:29:03+00:00,WETH,Arbitrum,Polygon,29.8717682393088,0xceafcee125bd32696e5b9e898c10387d1a6f8751faf6a140cdf9a7c6770776e5,
2024-07-06 13:29:25+00:00,WETH,Arbitrum,Solana,29.8717682393088,0xff8c722e9680c4825fdc6a73cfc80e8fa8678232da63e31a380a04e4198c0528,
2024-07-06 13:29:44+00:00,WETH,Arbitrum,Ethereum,29.8717682393088,0xc6e6f4ba8504953a98ddfcaa046089be2484b0baea792aeeb5bd555044d5e5c4,
2024-07-06 13:30:28+00:00,BNB,Arbitrum,Base,10.347484120682324,0xe8f316b27cb8c9958cf0762c2c194a840ce0a73bd31e049bd7d4a31a797944a2,
2024-07-06 13:30:38+00:00,WETH,Arbitrum,Ethereum,29.8717682393088,0x9452a79e17cb79ae2bb1dbb7b389c1e84edfe9954d50553de001e1d1501d0795,
2024-07-06 13:37:05+00:00,BNB,Linea,Arbitrum,103.12777068502588,0xe32fa939e60e8031a99d10b6a98622280611840fb94339557a1a7e237708c09d,
2024-07-06 13:39:05+00:00,BNB,Arbitrum,Base,320.7714006986739,0xef0cc55b51dd302e6ccc5cbd7be4d52241adee2ffd2c3383bacb4b1389d4103d,
2024-07-06 13:40:18+00:00,BNB,Arbitrum,Solana,5.82333975227422,0xfd2aa13e870cab00ac9711802a04b8a6d9386ba19c2fba9b4a0525c4d277fbc3,
2024-07-06 13:46:23+00:00,BNB,Ethereum,Base,1177.6500716370592,0xfebde236cf35b4f66437a5d4f544c75f2961050dd9fe78140df988cd1abe0a0f,
2024-07-06 13:46:25+00:00,BNB,Linea,Base,145.49693781707464,0xcf4c450bc01c5dc1aa4cc7ef1e92849517436620980e3fa0e15f2086befb9dd1,
2024-07-06 13:46:29+00:00,WETH,Base,Polygon,71.6922437743411,0xd973969f54c0da5286a80694965e333d2a470b193fd2b70ead951402c53ee4bf,
2024-07-06 13:48:58+00:00,BNB,Arbitrum,Base,2.9105851803071263,0xa8d30fe3b94eccd45c0b5f390efb440b5163688c7bd424d8412c620b5b54cb4f,
2024-07-06 13:49:07+00:00,BNB,Linea,Base,5.0097900000000015,0xbc51e18981c7c65bbb9d0906a891e82afa79e230a555f611a8dd6d0a04f4b102,
